execute_time,dataset,throughput
151,10000,66.2251655629139
throughput,cpu_ave_fre,cpu1_temp,cpu2_temp,cpu_ave_usage,cpu1_power,cpu2_power,mlu_phy_mem_usage,mlu_vir_mem_usage,mlu_temp,mlu_power,mlu_usage,gpu_pref,gpu_temp,gpu_power,gpu_mem_usage,gpu_usage,fpga2_power,fpga2_temp,fpga1_power,fpga1_temp,power_total,cache_usage,mem_usage
66.225,1407.6,41.0,40.0,28.5,48.849999999999994,43.5,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.445,40.0,45.825,38.0,464.5,161958536.0,9097.5
66.225,1402.0,41.0,40.0,26.7,50.9,43.150000000000006,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.38,40.0,45.78,38.0,464.0,161958538.0,9145.0
66.225,1390.6,40.0,39.0,29.3,46.599999999999994,42.05,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.575,40.0,45.79,38.0,464.0,161958544.0,9241.5
66.225,1369.05,41.0,39.5,25.200000000000003,48.5,40.65,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.37,40.0,45.94,38.0,464.0,161958546.0,9284.5
66.225,1381.85,41.5,40.0,25.8,47.400000000000006,40.5,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.445,40.0,45.92,38.0,464.0,161958550.0,9332.5
66.225,1373.85,41.0,40.0,27.0,48.5,41.5,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.575,40.0,45.81,38.0,464.0,161958552.0,9380.5
66.225,1350.35,41.5,39.5,28.0,49.849999999999994,40.599999999999994,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.63,40.0,45.72,38.0,464.0,161958554.0,9428.5
66.225,1346.0500000000002,42.0,39.0,26.450000000000003,46.55,40.650000000000006,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.55,39.5,45.82,38.0,463.0,161958560.0,9523.5
66.225,1345.4,40.5,39.5,28.85,49.3,41.1,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.64,40.0,45.89,38.0,463.0,161958562.0,9566.0
66.225,1328.15,40.5,40.0,27.2,47.6,40.15,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.8,40.0,45.760000000000005,38.0,463.0,161958566.0,9608.5
66.225,1329.4,42.0,40.0,29.8,47.95,41.2,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.85,40.0,45.7,38.0,463.0,161958570.0,9652.0
66.225,1371.3000000000002,42.0,40.0,27.5,47.95,42.2,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.755,39.5,45.765,38.0,463.0,161958574.0,9743.5
66.225,1398.0,42.0,40.0,26.85,48.75,41.0,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.705,39.5,45.83,38.0,463.0,161958576.0,9790.0
