execute_time,dataset,throughput
65,10000,153.84615384615384
throughput,cpu_ave_fre,cpu1_temp,cpu2_temp,cpu_ave_usage,cpu1_power,cpu2_power,mlu_phy_mem_usage,mlu_vir_mem_usage,mlu_temp,mlu_power,mlu_usage,gpu_pref,gpu_temp,gpu_power,gpu_mem_usage,gpu_usage,fpga2_power,fpga2_temp,fpga1_power,fpga1_temp,power_total,cache_usage,mem_usage
153.846,1359.1,41.0,42.0,32.849999999999994,49.0,40.2,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.36,40.0,45.65,38.0,463.0,162050630.0,9353.0
153.846,1381.45,42.0,42.0,27.299999999999997,48.2,42.3,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.555,40.0,45.644999999999996,38.0,463.0,162050634.0,9447.5
153.846,1413.7,42.0,42.0,29.1,49.849999999999994,42.5,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.68,40.0,45.68,38.0,463.0,162050638.0,9491.5
153.846,1397.55,41.0,42.0,30.3,49.849999999999994,41.849999999999994,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.72,40.0,45.75,38.0,463.0,162050642.0,9541.0
153.846,1374.4499999999998,40.0,42.0,30.9,49.15,41.099999999999994,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.61,40.0,45.760000000000005,38.0,463.0,162050644.0,9586.0
153.846,1385.5,40.5,41.5,31.2,49.25,42.349999999999994,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.46,40.0,45.7,38.0,463.0,162050644.0,9622.5
153.846,1218.3000000000002,41.0,42.0,15.5,44.6,39.3,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.65,40.0,45.88,38.0,463.0,162050650.0,9683.0
153.846,1218.2,40.5,42.0,15.7,47.650000000000006,40.25,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.47,40.0,46.06,38.0,462.5,162050652.0,9732.5
153.846,1247.15,42.0,42.0,14.1,46.900000000000006,38.25,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.53,40.0,45.835,38.0,462.0,162050694.0,9755.5
153.846,1248.0,44.0,42.0,13.5,45.6,37.5,4221.0,16673.0,29.0,28.0,0.0,8.0,29.0,24.0,0.0,0.0,45.45,40.0,45.66,38.0,462.0,162050736.0,9774.5
