execute_time,dataset,throughput
153,10000,65.359477124183
throughput,cpu_ave_fre,cpu1_temp,cpu2_temp,cpu_ave_usage,cpu1_power,cpu2_power,mlu_phy_mem_usage,mlu_vir_mem_usage,mlu_temp,mlu_power,mlu_usage,gpu_pref,gpu_temp,gpu_power,gpu_mem_usage,gpu_usage,fpga2_power,fpga2_temp,fpga1_power,fpga1_temp,power_total,cache_usage,mem_usage
65.359,1220.8,46.5,49.0,23.4,40.25,42.599999999999994,4221.0,16673.0,35.0,29.0,0.0,2.0,39.0,35.0,505.0,0.0,46.825,47.0,46.81,46.0,479.0,130959006.0,15630.5
65.359,1216.5500000000002,46.5,48.0,17.9,45.9,44.75,4221.0,16673.0,35.0,29.0,0.0,2.0,39.0,35.0,505.0,0.0,46.71,48.0,46.7,46.0,478.0,130959014.0,15719.0
65.359,1212.6,45.5,47.0,17.55,43.8,44.7,4221.0,16673.0,35.0,29.0,0.0,2.0,39.0,35.0,505.0,0.0,46.715,47.5,46.695,46.0,478.0,130962088.0,16117.5
65.359,1213.3,46.0,47.0,13.1,41.6,42.0,4221.0,16673.0,35.0,29.0,0.0,2.0,39.5,35.0,505.0,0.0,46.855000000000004,47.0,46.815,46.0,478.0,130965160.0,16509.0
65.359,1199.35,45.5,47.0,15.100000000000001,44.75,42.0,4221.0,16673.0,35.0,29.0,0.0,2.0,39.5,35.0,505.0,0.0,46.99,47.0,46.94,46.0,478.0,130965164.0,16610.0
65.359,1198.65,46.5,48.0,18.1,44.6,43.6,4221.0,16673.0,35.0,29.0,0.0,2.0,39.0,35.0,505.0,0.0,47.005,47.0,46.97,46.0,478.0,130965170.0,16813.0
65.359,1249.15,46.0,49.0,14.95,44.599999999999994,42.650000000000006,4221.0,16673.0,35.0,29.0,0.0,2.0,39.0,35.0,667.0,3.5,46.81,47.0,46.89,46.0,477.5,130973364.0,17843.0
65.359,1248.5,46.0,48.5,15.0,43.25,40.900000000000006,4221.0,16673.0,35.0,29.0,0.0,2.0,39.5,51.0,4930.0,16.0,46.66,47.0,47.0,46.0,477.0,130974390.0,18335.0
65.359,1184.0,48.0,48.0,13.3,42.55,40.95,4221.0,16673.0,35.0,29.0,0.0,2.0,40.0,60.5,9089.0,26.0,46.584999999999994,47.0,46.875,46.0,477.0,130975416.0,18577.5
65.359,1149.1999999999998,46.5,48.0,11.649999999999999,43.85,40.15,4221.0,16673.0,35.0,29.0,0.0,2.0,40.0,53.0,9089.0,33.0,46.66,47.0,46.64,46.0,477.0,130975482.0,18578.5
65.359,1142.5,45.5,47.5,11.8,43.85,37.85,4221.0,16673.0,35.0,29.0,0.0,2.0,40.0,47.0,9089.0,26.5,46.48,47.0,46.605000000000004,46.0,485.5,130975548.0,18580.5
65.359,1142.85,45.0,47.5,13.1,42.5,38.349999999999994,4221.0,16673.0,35.0,29.0,0.0,2.0,40.0,55.5,9089.0,40.0,46.87,47.0,46.96,46.0,505.0,130975560.0,18579.5
65.359,1140.6999999999998,45.5,48.0,14.0,41.1,38.45,4221.0,16673.0,35.0,29.0,0.0,2.0,40.5,61.5,9089.0,27.5,46.739999999999995,47.0,46.81,46.0,495.5,130975564.0,18579.0
65.359,1144.9499999999998,47.0,48.0,15.05,39.25,40.900000000000006,4221.0,16673.0,35.0,29.0,0.0,2.0,41.0,71.5,9089.0,11.0,46.515,47.0,46.885,46.0,483.5,130975564.0,18578.0
65.359,1147.1,46.0,48.0,11.25,41.1,37.6,4221.0,16673.0,35.0,29.0,0.0,2.0,41.0,56.0,9089.0,21.5,46.42,47.0,47.11,46.0,481.0,130975564.0,18579.0
65.359,1142.35,46.0,48.0,11.55,44.8,35.65,4221.0,16673.0,35.0,29.0,0.0,2.0,40.5,45.0,9089.0,16.5,46.67,47.0,47.065,46.0,481.0,130975568.0,18580.5
